participant,S1701_C03_001E,S1903_C03_001E,left,right,choice,points,RT,i1,e1,i2,e2,u1,u2,stai,income,education,platform,IPAddress,age,Dim.1,Dim.2,high_income,high_anxiety,heart,dollar,effort,left_choice,right_choice,split,ui_leftsplit,ui_rightsplit,huli,luhi,RecordedDate,ResponseId,round,Optimal,poverty_zip,median_income_zip,chosen_i,chosen_e,chosen_u,not_chosen_i,not_chosen_e,not_chosen_u,logRT
5d89c4dd68f9d60001a21500,31.4,40515,Icecreams/c1-sc2-sp2-t2-2.png,Icecreams/c1-sc1-1.png,L,16,0.01650000000000773,2,2,1,1,1,1,49,12,2,Prolific,24.10.3.148,24,-4.965165287564176,-1.8135711788114248,High Income,High Anxiety,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 01:36:20,R_1jCJCuyHtrPpiHR,10,TRUE,1.9182291188822977,10.609427554894825,1,1,0,0,0,0,-4.1043948980751335
5d89c4dd68f9d60001a21500,31.4,40515,Icecreams/c1-sc1-1.png,Icecreams/c1-sc3-U1.png,L,18,0.31629999995232083,1,1,1,1,1,2,49,12,2,Prolific,24.10.3.148,24,-4.965165287564176,-1.8135711788114248,High Income,High Anxiety,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 01:36:20,R_1jCJCuyHtrPpiHR,11,FALSE,1.9182291188822977,10.609427554894825,0,0,0,0,0,1,-1.1510641488212743
5d89c4dd68f9d60001a21500,31.4,40515,Icecreams/c1-sc3-1.png,Icecreams/c1-sc2-sp1-t2-U1.png,L,23,1.2497000000476817,1,1,1,2,1,2,49,12,2,Prolific,24.10.3.148,24,-4.965165287564176,-1.8135711788114248,High Income,High Anxiety,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 01:36:20,R_1jCJCuyHtrPpiHR,14,TRUE,1.9182291188822977,10.609427554894825,0,0,0,0,1,1,0.22290352254775542
5f2150b3319efd2d619a356b,4.2,215850,Icecreams/c1-sc3-1.png,Icecreams/c1-sc2-sp3-t1-2.png,L,0,4.293000000000006,1,1,2,2,1,1,37,5,3,Prolific,24.184.224.102,20,-2.3951991655773437,-1.1833288353813416,Low Income,Low Anxiety,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 01:43:49,R_1jfVyFkhhtPWECx,1,TRUE,-0.9359397805769472,12.282339000983624,0,0,0,1,1,0,1.456985789242425
5f2150b3319efd2d619a356b,4.2,215850,Icecreams/c1-sc2-sp3-t1-2.png,Icecreams/c1-sc3-sp2-t2-2.png,R,1,5.067000000000007,2,2,2,2,1,1,37,5,3,Prolific,24.184.224.102,20,-2.3951991655773437,-1.1833288353813416,Low Income,Low Anxiety,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 01:43:49,R_1jfVyFkhhtPWECx,2,FALSE,-0.9359397805769472,12.282339000983624,1,1,0,1,1,0,1.6227489264937742
5f2150b3319efd2d619a356b,4.2,215850,Icecreams/c1-sc2-sp3-t1-2.png,Icecreams/c1-sc1-U1.png,L,3,1.7787999999821125,2,2,1,1,1,2,37,5,3,Prolific,24.184.224.102,20,-2.3951991655773437,-1.1833288353813416,Low Income,Low Anxiety,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,0,0,1,2022-01-11 01:43:49,R_1jfVyFkhhtPWECx,3,FALSE,-0.9359397805769472,12.282339000983624,1,1,0,0,0,1,0.5759389796443484
5f2150b3319efd2d619a356b,4.2,215850,Icecreams/c1-sc3-sp1-t3-2.png,Icecreams/c1-sc1-sp3-t1-U1.png,L,8,1.613599999994051,2,2,1,2,1,2,37,5,3,Prolific,24.184.224.102,20,-2.3951991655773437,-1.1833288353813416,Low Income,Low Anxiety,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,0,0,1,2022-01-11 01:43:49,R_1jfVyFkhhtPWECx,6,FALSE,-0.9359397805769472,12.282339000983624,1,1,0,0,1,1,0.4784677076541781
5f2150b3319efd2d619a356b,4.2,215850,Icecreams/c1-sc1-2.png,Icecreams/c1-sc1-sp2-t1-U1.png,L,14,0.866500000000002,2,1,1,2,1,2,37,5,3,Prolific,24.184.224.102,20,-2.3951991655773437,-1.1833288353813416,Low Income,Low Anxiety,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,0,0,1,2022-01-11 01:43:49,R_1jfVyFkhhtPWECx,9,FALSE,-0.9359397805769472,12.282339000983624,1,0,0,0,1,1,-0.14329316982647392
5f2150b3319efd2d619a356b,4.2,215850,Icecreams/c1-sc1-sp3-t2-1.png,Icecreams/c1-sc3-2.png,R,18,1.3680999999940582,1,2,2,1,1,1,37,5,3,Prolific,24.184.224.102,20,-2.3951991655773437,-1.1833288353813416,Low Income,Low Anxiety,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 01:43:49,R_1jfVyFkhhtPWECx,12,TRUE,-0.9359397805769472,12.282339000983624,1,0,0,0,1,0,0.3134229159395882
5f2150b3319efd2d619a356b,4.2,215850,Icecreams/c1-sc1-sp3-t2-1.png,Icecreams/c1-sc1-U2.png,R,20,0.25340000000596774,1,2,2,1,1,2,37,5,3,Prolific,24.184.224.102,20,-2.3951991655773437,-1.1833288353813416,Low Income,Low Anxiety,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 01:43:49,R_1jfVyFkhhtPWECx,13,FALSE,-0.9359397805769472,12.282339000983624,1,0,1,0,1,0,-1.3727860110715477
5f2150b3319efd2d619a356b,4.2,215850,Icecreams/c1-sc1-sp3-t2-1.png,Icecreams/c1-sc1-sp2-t2-U1.png,L,22,1.0653000000119164,1,2,1,2,1,2,37,5,3,Prolific,24.184.224.102,20,-2.3951991655773437,-1.1833288353813416,Low Income,Low Anxiety,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 01:43:49,R_1jfVyFkhhtPWECx,14,TRUE,-0.9359397805769472,12.282339000983624,0,1,0,0,1,1,0.0632564496462008
5f2150b3319efd2d619a356b,4.2,215850,Icecreams/c1-sc1-sp3-t2-U1.png,Icecreams/c1-sc2-sp3-t3-U2.png,R,25,1.1589000000059855,1,2,2,2,2,2,37,5,3,Prolific,24.184.224.102,20,-2.3951991655773437,-1.1833288353813416,Low Income,Low Anxiety,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 01:43:49,R_1jfVyFkhhtPWECx,18,FALSE,-0.9359397805769472,12.282339000983624,1,1,1,0,1,1,0.14747127936337306
5f2150b3319efd2d619a356b,4.2,215850,Icecreams/c1-sc3-sp3-t2-2.png,Icecreams/c1-sc2-sp2-t2-U2.png,R,30,2.5277999999821077,2,2,2,2,1,2,37,5,3,Prolific,24.184.224.102,20,-2.3951991655773437,-1.1833288353813416,Low Income,Low Anxiety,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 01:43:49,R_1jfVyFkhhtPWECx,21,NA,-0.9359397805769472,12.282339000983624,1,1,1,1,1,0,0.9273493592238106
6111e4c21e6d5d5300f071fb,13.9,57118,Icecreams/c1-sc3-sp3-t2-1.png,Icecreams/c1-sc1-U1.png,R,0,4.78329999999702,1,2,1,1,1,2,36,8,4,Prolific,24.56.12.159,21,4.087606245794095,-0.7342819666165058,High Income,Low Anxiety,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:06:38,R_1GI8JuakwIsKvYc,1,NA,0.08190721665668067,10.952874582394859,0,0,1,0,1,0,1.5651306848715014
6111e4c21e6d5d5300f071fb,13.9,57118,Icecreams/c1-sc3-sp3-t2-1.png,Icecreams/c1-sc1-sp2-t1-U2.png,R,1,1.7996000000089367,1,2,2,2,1,2,36,8,4,Prolific,24.56.12.159,21,4.087606245794095,-0.7342819666165058,High Income,Low Anxiety,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:06:38,R_1GI8JuakwIsKvYc,2,NA,0.08190721665668067,10.952874582394859,1,1,1,0,1,0,0.5875644179898462
6111e4c21e6d5d5300f071fb,13.9,57118,Icecreams/c1-sc3-sp3-t2-1.png,Icecreams/c1-sc3-sp3-t1-U1.png,R,3,1.5163999999910516,1,2,1,2,1,2,36,8,4,Prolific,24.56.12.159,21,4.087606245794095,-0.7342819666165058,High Income,Low Anxiety,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:06:38,R_1GI8JuakwIsKvYc,3,NA,0.08190721665668067,10.952874582394859,0,1,1,0,1,0,0.41633910465414165
6111e4c21e6d5d5300f071fb,13.9,57118,Icecreams/c1-sc3-sp3-t2-1.png,Icecreams/c1-sc2-sp3-t2-1.png,L,4,1.3163000000119212,1,2,1,2,1,1,36,8,4,Prolific,24.56.12.159,21,4.087606245794095,-0.7342819666165058,High Income,Low Anxiety,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 02:06:38,R_1GI8JuakwIsKvYc,4,NA,0.08190721665668067,10.952874582394859,0,1,0,0,1,0,0.2748247704582815
6111e4c21e6d5d5300f071fb,13.9,57118,Icecreams/c1-sc2-sp3-t2-1.png,Icecreams/c1-sc3-2.png,L,5,1.1664999999999992,1,2,2,1,1,1,36,8,4,Prolific,24.56.12.159,21,4.087606245794095,-0.7342819666165058,High Income,Low Anxiety,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 02:06:38,R_1GI8JuakwIsKvYc,5,NA,0.08190721665668067,10.952874582394859,0,1,0,1,0,0,0.15400781247934692
6111e4c21e6d5d5300f071fb,13.9,57118,Icecreams/c1-sc3-2.png,Icecreams/c1-sc3-2.png,L,6,1.6841000000089252,2,1,2,1,1,1,36,8,4,Prolific,24.56.12.159,21,4.087606245794095,-0.7342819666165058,High Income,Low Anxiety,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 02:06:38,R_1GI8JuakwIsKvYc,6,NA,0.08190721665668067,10.952874582394859,1,0,0,1,0,0,0.5212312964851713
6111e4c21e6d5d5300f071fb,13.9,57118,Icecreams/c1-sc3-2.png,Icecreams/c1-sc3-sp2-t1-U1.png,L,8,1.1997999999970261,2,1,1,2,1,2,36,8,4,Prolific,24.56.12.159,21,4.087606245794095,-0.7342819666165058,High Income,Low Anxiety,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,0,0,1,2022-01-11 02:06:38,R_1GI8JuakwIsKvYc,7,NA,0.08190721665668067,10.952874582394859,1,0,0,0,1,1,0.18215487623437704
6111e4c21e6d5d5300f071fb,13.9,57118,Icecreams/c1-sc3-2.png,Icecreams/c1-sc3-U1.png,R,13,0.7831000000089432,2,1,1,1,1,2,36,8,4,Prolific,24.56.12.159,21,4.087606245794095,-0.7342819666165058,High Income,Low Anxiety,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0,1,1,0,2022-01-11 02:06:38,R_1GI8JuakwIsKvYc,10,NA,0.08190721665668067,10.952874582394859,0,0,1,1,0,0,-0.24449487721382482
6111e4c21e6d5d5300f071fb,13.9,57118,Icecreams/c1-sc3-2.png,Icecreams/c1-sc1-sp1-t3-2.png,L,14,0.5842000000029941,2,1,2,2,1,1,36,8,4,Prolific,24.56.12.159,21,4.087606245794095,-0.7342819666165058,High Income,Low Anxiety,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 02:06:38,R_1GI8JuakwIsKvYc,11,NA,0.08190721665668067,10.952874582394859,1,0,0,1,1,0,-0.5375118890233713
6111e4c21e6d5d5300f071fb,13.9,57118,Icecreams/c1-sc1-sp1-t3-2.png,Icecreams/c1-sc3-sp1-t2-2.png,R,16,0.8114000000059605,2,2,2,2,1,1,36,8,4,Prolific,24.56.12.159,21,4.087606245794095,-0.7342819666165058,High Income,Low Anxiety,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:06:38,R_1GI8JuakwIsKvYc,12,NA,0.08190721665668067,10.952874582394859,1,1,0,1,1,0,-0.20899412820244428
6111e4c21e6d5d5300f071fb,13.9,57118,Icecreams/c1-sc1-sp1-t3-2.png,Icecreams/c1-sc1-sp2-t2-U2.png,L,18,1.2331000000089318,2,2,2,2,1,2,36,8,4,Prolific,24.56.12.159,21,4.087606245794095,-0.7342819666165058,High Income,Low Anxiety,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 02:06:38,R_1GI8JuakwIsKvYc,13,NA,0.08190721665668067,10.952874582394859,1,1,0,1,1,1,0.2095313239015911
6111e4c21e6d5d5300f071fb,13.9,57118,Icecreams/c1-sc1-sp2-t2-U1.png,Icecreams/c1-sc1-sp1-t2-1.png,L,20,0.8164000000059559,1,2,1,2,2,1,36,8,4,Prolific,24.56.12.159,21,4.087606245794095,-0.7342819666165058,High Income,Low Anxiety,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 02:06:38,R_1GI8JuakwIsKvYc,14,NA,0.08190721665668067,10.952874582394859,0,1,1,0,1,0,-0.202850848039152
6111e4c21e6d5d5300f071fb,13.9,57118,Icecreams/c1-sc1-sp1-t2-1.png,Icecreams/c1-sc2-2.png,L,21,1.5334999999999752,1,2,2,1,1,1,36,8,4,Prolific,24.56.12.159,21,4.087606245794095,-0.7342819666165058,High Income,Low Anxiety,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 02:06:38,R_1GI8JuakwIsKvYc,15,NA,0.08190721665668067,10.952874582394859,0,1,0,1,0,0,0.427552704572153
6111e4c21e6d5d5300f071fb,13.9,57118,Icecreams/c1-sc2-2.png,Icecreams/c1-sc3-sp2-t2-U2.png,L,22,0.9337000000029718,2,1,2,2,1,2,36,8,4,Prolific,24.56.12.159,21,4.087606245794095,-0.7342819666165058,High Income,Low Anxiety,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 02:06:38,R_1GI8JuakwIsKvYc,16,NA,0.08190721665668067,10.952874582394859,1,0,0,1,1,1,-0.068600091489074
6111e4c21e6d5d5300f071fb,13.9,57118,Icecreams/c1-sc3-sp2-t2-U1.png,Icecreams/c1-sc3-sp2-t2-2.png,R,24,0.7330000000000041,1,2,2,2,2,1,36,8,4,Prolific,24.56.12.159,21,4.087606245794095,-0.7342819666165058,High Income,Low Anxiety,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0,1,0,1,2022-01-11 02:06:38,R_1GI8JuakwIsKvYc,17,NA,0.08190721665668067,10.952874582394859,1,1,0,0,1,1,-0.31060957709548
6111e4c21e6d5d5300f071fb,13.9,57118,Icecreams/c1-sc3-sp3-t1-2.png,Icecreams/c1-sc2-sp3-t3-1.png,L,29,1.9827999999969848,2,2,1,2,1,1,36,8,4,Prolific,24.56.12.159,21,4.087606245794095,-0.7342819666165058,High Income,Low Anxiety,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 02:06:38,R_1GI8JuakwIsKvYc,20,NA,0.08190721665668067,10.952874582394859,1,1,0,0,1,0,0.6845099871627611
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc2-sp1-t1-1.png,Icecreams/c1-sc3-U2.png,R,0,3.4713999999985097,1,2,2,1,1,2,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,1,TRUE,-0.37979657590290317,11.260713491158672,1,0,1,0,1,0,1.244557970804215
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc2-sp1-t1-1.png,Icecreams/c1-sc2-sp1-t2-U1.png,L,2,1.8829000000059573,1,2,1,2,1,2,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,2,TRUE,-0.37979657590290317,11.260713491158672,0,1,0,0,1,1,0.6328131415234096
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc3-1.png,Icecreams/c1-sc1-2.png,R,8,1.317200000002984,1,1,2,1,1,1,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,7,FALSE,-0.37979657590290317,11.260713491158672,1,0,0,0,0,0,0.2755082715223376
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc3-1.png,Icecreams/c1-sc1-1.png,R,10,2.4657999999970173,1,1,1,1,1,1,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,8,TRUE,-0.37979657590290317,11.260713491158672,0,0,0,0,0,0,0.9025162984511057
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc3-1.png,Icecreams/c1-sc2-sp2-t3-2.png,R,11,0.6996999999955307,1,1,2,2,1,1,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,9,FALSE,-0.37979657590290317,11.260713491158672,1,1,0,0,0,0,-0.3571036072366735
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc3-1.png,Icecreams/c1-sc3-2.png,R,13,1.1303000000044676,1,1,2,1,1,1,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,10,TRUE,-0.37979657590290317,11.260713491158672,1,0,0,0,0,0,0.12248308421850097
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc3-1.png,Icecreams/c1-sc1-U2.png,R,15,0.5167999999970192,1,1,2,1,1,2,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,11,FALSE,-0.37979657590290317,11.260713491158672,1,0,1,0,0,0,-0.6600993265195128
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc3-1.png,Icecreams/c1-sc3-1.png,R,17,0.3496000000014874,1,1,1,1,1,1,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,12,FALSE,-0.37979657590290317,11.260713491158672,0,0,0,0,0,0,-1.0509656351965022
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc3-1.png,Icecreams/c1-sc3-U2.png,R,18,1.432900000005958,1,1,2,1,1,2,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,13,TRUE,-0.37979657590290317,11.260713491158672,1,0,1,0,0,0,0.35970036274457806
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc3-1.png,Icecreams/c1-sc3-sp2-t3-U2.png,L,20,0.5671999999955233,1,1,2,2,1,2,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,14,TRUE,-0.37979657590290317,11.260713491158672,0,0,0,1,1,1,-0.567043303772112
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc3-sp2-t3-U1.png,Icecreams/c1-sc3-U1.png,R,21,0.28229999999703637,1,2,1,1,2,2,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,15,TRUE,-0.37979657590290317,11.260713491158672,0,0,1,0,1,1,-1.2647849437331915
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc2-sp3-t3-1.png,Icecreams/c1-sc1-sp1-t2-U1.png,L,25,1.2315000000000111,1,2,1,2,1,2,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,18,TRUE,-0.37979657590290317,11.260713491158672,0,1,0,0,1,1,0.2082329385784646
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc2-sp1-t2-2.png,Icecreams/c1-sc1-sp1-t3-1.png,L,27,0.9333999999985281,2,2,1,2,1,1,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,21,FALSE,-0.37979657590290317,11.260713491158672,1,1,0,0,1,0,-0.06892144546799876
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc1-sp1-t3-1.png,Icecreams/c1-sc2-sp3-t3-2.png,R,29,0.6323999999985119,1,2,2,2,1,1,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,22,TRUE,-0.37979657590290317,11.260713491158672,1,1,0,0,1,0,-0.45823317364917315
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc1-sp1-t3-1.png,Icecreams/c1-sc3-U2.png,R,31,0.6327999999970189,1,2,2,1,1,2,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,23,FALSE,-0.37979657590290317,11.260713491158672,1,0,1,0,1,0,-0.457600862533404
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc1-sp1-t3-1.png,Icecreams/c1-sc2-sp2-t3-U1.png,R,33,0.8996000000014703,1,2,1,2,1,2,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,24,FALSE,-0.37979657590290317,11.260713491158672,0,1,1,0,1,0,-0.105805058895342
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc1-sp1-t3-1.png,Icecreams/c1-sc3-U1.png,R,34,0.5836000000014678,1,2,1,1,1,2,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,25,TRUE,-0.37979657590290317,11.260713491158672,0,0,1,0,1,0,-0.5385394623309914
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc1-sp1-t3-1.png,Icecreams/c1-sc3-sp1-t2-U2.png,R,35,0.33199999999999363,1,2,2,2,1,2,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,26,TRUE,-0.37979657590290317,11.260713491158672,1,1,1,0,1,0,-1.1026203100656677
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc1-sp1-t3-1.png,Icecreams/c1-sc1-sp1-t3-U2.png,R,37,0.665200000002983,1,2,2,2,1,2,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,27,FALSE,-0.37979657590290317,11.260713491158672,1,1,1,0,1,0,-0.40766753165888014
5d4f5ba3cafff0001b4426b3,9.5,77708,Icecreams/c1-sc1-sp1-t3-1.png,Icecreams/c1-sc1-sp3-t1-2.png,L,39,2.999500000000012,1,2,2,2,1,1,41,5,2,Prolific,35.132.76.45,29,NA,NA,Low Income,Low Anxiety,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 02:33:50,R_51NGHnyAmBJj6WR,28,TRUE,-0.37979657590290317,11.260713491158672,0,1,0,1,1,0,1.0984456081110148
5a6eac90d5d4cb0001d6815a,17.4,50155,Icecreams/c1-sc3-U2.png,Icecreams/c1-sc3-1.png,L,0,7.02019999998808,2,1,1,1,2,1,48,9,5,Prolific,45.49.81.35,27,-3.3441373074146594,-4.709697468694874,High Income,High Anxiety,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 01:35:41,R_2roQnbA4EzFPStM,1,TRUE,0.44917159710180393,10.822873489317585,1,0,1,0,0,0,1.9487917076586787
5a6eac90d5d4cb0001d6815a,17.4,50155,Icecreams/c1-sc3-1.png,Icecreams/c1-sc1-2.png,R,2,3.8651999999880786,1,1,2,1,1,1,48,9,5,Prolific,45.49.81.35,27,-3.3441373074146594,-4.709697468694874,High Income,High Anxiety,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 01:35:41,R_2roQnbA4EzFPStM,2,TRUE,0.44917159710180393,10.822873489317585,1,0,0,0,0,0,1.3520134271399322
5a6eac90d5d4cb0001d6815a,17.4,50155,Icecreams/c1-sc3-1.png,Icecreams/c1-sc3-1.png,L,4,7.360700000047672,1,1,1,1,1,1,48,9,5,Prolific,45.49.81.35,27,-3.3441373074146594,-4.709697468694874,High Income,High Anxiety,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,NA,NA,2022-01-11 01:35:41,R_2roQnbA4EzFPStM,3,FALSE,0.44917159710180393,10.822873489317585,0,0,0,0,0,0,1.9961550369203682
5a6eac90d5d4cb0001d6815a,17.4,50155,Icecreams/c1-sc3-1.png,Icecreams/c1-sc3-U2.png,R,5,1.9150999999642409,1,1,2,1,1,2,48,9,5,Prolific,45.49.81.35,27,-3.3441373074146594,-4.709697468694874,High Income,High Anxiety,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 01:35:41,R_2roQnbA4EzFPStM,4,FALSE,0.44917159710180393,10.822873489317585,1,0,1,0,0,0,0.6497698405717046
5a6eac90d5d4cb0001d6815a,17.4,50155,Icecreams/c1-sc3-1.png,Icecreams/c1-sc3-U2.png,R,7,0.32969999998812227,1,1,2,1,1,2,48,9,5,Prolific,45.49.81.35,27,-3.3441373074146594,-4.709697468694874,High Income,High Anxiety,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,NA,NA,2022-01-11 01:35:41,R_2roQnbA4EzFPStM,5,TRUE,0.44917159710180393,10.822873489317585,1,0,1,0,0,0,-1.1095721289404776
